DATE	ASS_ASSIGNMENT	prediction
2012-10-24 11:00:00.000	SAP	5.0
2012-10-24 11:00:00.000	Tech. Axa	138.0
2012-10-24 11:00:00.000	Tech. Inter	17.0
2012-10-24 11:00:00.000	Tech. Total	39.0
2012-10-24 11:00:00.000	Téléphonie	82.0
2012-10-24 11:00:00.000	Médical	33.0
2012-10-24 11:00:00.000	Services	30.0
2012-10-24 11:00:00.000	Mécanicien	2.0
2012-10-24 11:00:00.000	Prestataires	0.0
2012-10-24 11:00:00.000	Japon	2.0
2012-10-24 11:00:00.000	CMS	0.0
2012-10-24 11:00:00.000	Domicile	27.0
2012-10-24 11:00:00.000	Gestion	0.0
2012-10-24 11:00:00.000	Gestion - Accueil Telephonique	17.0
2012-10-24 11:00:00.000	Gestion Assurances	3.0
2012-10-24 11:00:00.000	CAT	89.0
2012-10-24 11:00:00.000	Gestion DZ	0.0
2012-10-24 11:00:00.000	Gestion Clients	1.0
2012-10-24 11:00:00.000	Gestion Renault	0.0
2012-10-24 11:00:00.000	Manager	0.0
2012-10-24 11:00:00.000	Gestion Relation Clienteles	1.0
2012-10-24 11:30:00.000	Médical	30.0
2012-10-24 11:30:00.000	Tech. Total	35.0
2012-10-24 11:30:00.000	Tech. Inter	16.0
2012-10-24 11:30:00.000	Tech. Axa	129.0
2012-10-24 11:30:00.000	SAP	5.0
2012-10-24 11:30:00.000	Regulation Medicale	1.0
2012-10-24 11:30:00.000	RTC	8.0
2012-10-24 11:30:00.000	RENAULT	5.0
2012-10-24 11:30:00.000	Prestataires	0.0
2012-10-24 11:30:00.000	Nuit	0.0
2012-10-24 11:30:00.000	Téléphonie	76.0
2012-10-24 11:30:00.000	Services	29.0
2012-10-24 11:30:00.000	Manager	0.0
2012-10-24 11:30:00.000	Japon	2.0
2012-10-24 11:30:00.000	Gestion Renault	0.0
2012-10-24 11:30:00.000	Gestion Relation Clienteles	1.0
2012-10-24 11:30:00.000	Gestion DZ	0.0
2012-10-24 11:30:00.000	Gestion Clients	1.0
2012-10-24 11:30:00.000	Gestion Assurances	3.0
2012-10-24 11:30:00.000	Gestion - Accueil Telephonique	16.0
2012-10-24 11:30:00.000	Gestion	0.0
2012-10-24 11:30:00.000	Domicile	26.0
2012-10-24 11:30:00.000	CMS	0.0
2012-10-24 11:30:00.000	CAT	82.0
2012-10-24 11:30:00.000	Mécanicien	2.0
2012-10-24 12:00:00.000	Téléphonie	56.0
2012-10-24 12:00:00.000	RENAULT	4.0
2012-10-24 12:00:00.000	RTC	4.0
2012-10-24 12:00:00.000	Regulation Medicale	2.0
2012-10-24 12:00:00.000	Nuit	0.0
2012-10-24 12:00:00.000	Services	22.0
2012-10-24 12:00:00.000	Tech. Axa	102.0
2012-10-24 12:00:00.000	Tech. Inter	15.0
2012-10-24 12:00:00.000	Tech. Total	29.0
2012-10-24 12:00:00.000	SAP	3.0
2012-10-24 12:00:00.000	Médical	24.0
2012-10-24 12:00:00.000	Prestataires	0.0
2012-10-24 12:00:00.000	Mécanicien	1.0
2012-10-24 12:00:00.000	CAT	57.0
2012-10-24 12:00:00.000	CMS	0.0
2012-10-24 12:00:00.000	Domicile	15.0
2012-10-24 12:00:00.000	Gestion	0.0
2012-10-24 12:00:00.000	Gestion - Accueil Telephonique	7.0
2012-10-24 12:00:00.000	Manager	0.0
2012-10-24 12:00:00.000	Gestion Clients	0.0
2012-10-24 12:00:00.000	Gestion DZ	0.0
2012-10-24 12:00:00.000	Gestion Relation Clienteles	0.0
2012-10-24 12:00:00.000	Gestion Renault	0.0
2012-10-24 12:00:00.000	Japon	2.0
2012-10-24 12:00:00.000	Gestion Assurances	2.0
2012-10-24 12:30:00.000	Nuit	0.0
2012-10-24 12:30:00.000	RENAULT	3.0
2012-10-24 12:30:00.000	RTC	2.0
2012-10-24 12:30:00.000	Regulation Medicale	1.0
2012-10-24 12:30:00.000	Tech. Axa	72.0
2012-10-24 12:30:00.000	Services	14.0
2012-10-24 12:30:00.000	Médical	18.0
2012-10-24 12:30:00.000	Tech. Inter	12.0
2012-10-24 12:30:00.000	Tech. Total	21.0
2012-10-24 12:30:00.000	Téléphonie	46.0
2012-10-24 12:30:00.000	SAP	1.0
2012-10-24 12:30:00.000	Mécanicien	1.0
2012-10-24 12:30:00.000	Prestataires	0.0
2012-10-24 12:30:00.000	Japon	1.0
2012-10-24 12:30:00.000	CAT	37.0
2012-10-24 12:30:00.000	CMS	0.0
2012-10-24 12:30:00.000	Domicile	8.0
2012-10-24 12:30:00.000	Gestion	0.0
2012-10-24 12:30:00.000	Gestion - Accueil Telephonique	3.0
2012-10-24 12:30:00.000	Manager	0.0
2012-10-24 12:30:00.000	Gestion Clients	0.0
2012-10-24 12:30:00.000	Gestion DZ	0.0
2012-10-24 12:30:00.000	Gestion Relation Clienteles	0.0
2012-10-24 12:30:00.000	Gestion Renault	0.0
2012-10-24 12:30:00.000	Gestion Assurances	1.0
2012-10-24 13:00:00.000	Nuit	0.0
2012-10-24 13:00:00.000	Prestataires	0.0
2012-10-24 13:00:00.000	RENAULT	2.0
2012-10-24 13:00:00.000	RTC	1.0
2012-10-24 13:00:00.000	Regulation Medicale	1.0
2012-10-24 13:00:00.000	Services	12.0
2012-10-24 13:00:00.000	Tech. Axa	60.0
2012-10-24 13:00:00.000	Tech. Inter	10.0
2012-10-24 13:00:00.000	Tech. Total	17.0
2012-10-24 13:00:00.000	Médical	17.0
2012-10-24 13:00:00.000	SAP	1.0
2012-10-24 13:00:00.000	Téléphonie	48.0
2012-10-24 13:00:00.000	Manager	0.0
2012-10-24 13:00:00.000	Japon	1.0
2012-10-24 13:00:00.000	CAT	32.0
2012-10-24 13:00:00.000	CMS	0.0
2012-10-24 13:00:00.000	Domicile	7.0
2012-10-24 13:00:00.000	Gestion	0.0
2012-10-24 13:00:00.000	Gestion - Accueil Telephonique	3.0
2012-10-24 13:00:00.000	Mécanicien	0.0
2012-10-24 13:00:00.000	Gestion Clients	0.0
2012-10-24 13:00:00.000	Gestion DZ	0.0
2012-10-24 13:00:00.000	Gestion Relation Clienteles	0.0
2012-10-24 13:00:00.000	Gestion Renault	0.0
2012-10-24 13:00:00.000	Gestion Assurances	0.0
2012-10-24 13:30:00.000	Nuit	0.0
2012-10-24 13:30:00.000	Prestataires	0.0
2012-10-24 13:30:00.000	RENAULT	3.0
2012-10-24 13:30:00.000	RTC	2.0
2012-10-24 13:30:00.000	Regulation Medicale	1.0
2012-10-24 13:30:00.000	Services	16.0
2012-10-24 13:30:00.000	Tech. Axa	68.0
2012-10-24 13:30:00.000	Tech. Inter	12.0
2012-10-24 13:30:00.000	Tech. Total	20.0
2012-10-24 13:30:00.000	Médical	21.0
2012-10-24 13:30:00.000	SAP	2.0
2012-10-24 13:30:00.000	Téléphonie	55.0
2012-10-24 13:30:00.000	Mécanicien	0.0
2012-10-24 13:30:00.000	Japon	1.0
2012-10-24 13:30:00.000	Manager	0.0
2012-10-24 13:30:00.000	CAT	40.0
2012-10-24 13:30:00.000	CMS	0.0
2012-10-24 13:30:00.000	Gestion	0.0
2012-10-24 13:30:00.000	Gestion - Accueil Telephonique	6.0
2012-10-24 13:30:00.000	Domicile	11.0
2012-10-24 13:30:00.000	Gestion Clients	0.0
2012-10-24 13:30:00.000	Gestion DZ	0.0
2012-10-24 13:30:00.000	Gestion Relation Clienteles	0.0
2012-10-24 13:30:00.000	Gestion Renault	0.0
2012-10-24 13:30:00.000	Gestion Assurances	1.0
2012-10-24 14:00:00.000	RTC	7.0
2012-10-24 14:00:00.000	Nuit	0.0
2012-10-24 14:00:00.000	Prestataires	0.0
2012-10-24 14:00:00.000	RENAULT	4.0
2012-10-24 14:00:00.000	Regulation Medicale	1.0
2012-10-24 14:00:00.000	Téléphonie	68.0
2012-10-24 14:00:00.000	Services	22.0
2012-10-24 14:00:00.000	Tech. Axa	112.0
2012-10-24 14:00:00.000	Tech. Inter	15.0
2012-10-24 14:00:00.000	Tech. Total	32.0
2012-10-24 14:00:00.000	SAP	4.0
2012-10-24 14:00:00.000	Médical	25.0
2012-10-24 14:00:00.000	Manager	0.0
2012-10-24 14:00:00.000	Japon	1.0
2012-10-24 14:00:00.000	CAT	70.0
2012-10-24 14:00:00.000	CMS	0.0
2012-10-24 14:00:00.000	Domicile	20.0
2012-10-24 14:00:00.000	Gestion	0.0
2012-10-24 14:00:00.000	Gestion - Accueil Telephonique	13.0
2012-10-24 14:00:00.000	Mécanicien	2.0
2012-10-24 14:00:00.000	Gestion Clients	1.0
2012-10-24 14:00:00.000	Gestion DZ	0.0
2012-10-24 14:00:00.000	Gestion Relation Clienteles	1.0
2012-10-24 14:00:00.000	Gestion Renault	0.0
2012-10-24 14:00:00.000	Gestion Assurances	2.0
2012-10-24 14:30:00.000	Nuit	0.0
2012-10-24 14:30:00.000	RENAULT	5.0
2012-10-24 14:30:00.000	RTC	8.0
2012-10-24 14:30:00.000	Regulation Medicale	1.0
2012-10-24 14:30:00.000	SAP	5.0
2012-10-24 14:30:00.000	Tech. Axa	133.0
2012-10-24 14:30:00.000	Médical	29.0
2012-10-24 14:30:00.000	Tech. Inter	17.0
2012-10-24 14:30:00.000	Tech. Total	38.0
2012-10-24 14:30:00.000	Téléphonie	71.0
2012-10-24 14:30:00.000	Services	27.0
2012-10-24 14:30:00.000	Mécanicien	2.0
2012-10-24 14:30:00.000	Prestataires	0.0
2012-10-24 14:30:00.000	Japon	2.0
2012-10-24 14:30:00.000	Manager	0.0
2012-10-24 14:30:00.000	CMS	0.0
2012-10-24 14:30:00.000	Domicile	24.0
2012-10-24 14:30:00.000	Gestion	0.0
2012-10-24 14:30:00.000	Gestion - Accueil Telephonique	15.0
2012-10-24 14:30:00.000	CAT	83.0
2012-10-24 14:30:00.000	Gestion Clients	1.0
2012-10-24 14:30:00.000	Gestion DZ	0.0
2012-10-24 14:30:00.000	Gestion Relation Clienteles	1.0
2012-10-24 14:30:00.000	Gestion Renault	0.0
2012-10-24 14:30:00.000	Gestion Assurances	2.0
2012-10-24 15:00:00.000	Nuit	0.0
2012-10-24 15:00:00.000	Tech. Total	38.0
2012-10-24 15:00:00.000	Tech. Inter	17.0
2012-10-24 15:00:00.000	Tech. Axa	132.0
2012-10-24 15:00:00.000	Services	28.0
2012-10-24 15:00:00.000	SAP	4.0
2012-10-24 15:00:00.000	Regulation Medicale	2.0
2012-10-24 15:00:00.000	RTC	9.0
2012-10-24 15:00:00.000	RENAULT	5.0
2012-10-24 15:00:00.000	Téléphonie	72.0
2012-10-24 15:00:00.000	Médical	29.0
2012-10-24 15:00:00.000	Prestataires	0.0
2012-10-24 15:00:00.000	Mécanicien	2.0
2012-10-24 15:00:00.000	CAT	84.0
2012-10-24 15:00:00.000	CMS	0.0
2012-10-24 15:00:00.000	Domicile	24.0
2012-10-24 15:00:00.000	Gestion	0.0
2012-10-24 15:00:00.000	Gestion - Accueil Telephonique	15.0
2012-10-24 15:00:00.000	Manager	0.0
2012-10-24 15:00:00.000	Gestion Clients	1.0
2012-10-24 15:00:00.000	Gestion DZ	0.0
2012-10-24 15:00:00.000	Gestion Relation Clienteles	1.0
2012-10-24 15:00:00.000	Gestion Renault	0.0
2012-10-24 15:00:00.000	Japon	2.0
2012-10-24 15:00:00.000	Gestion Assurances	2.0
2012-10-24 15:30:00.000	Nuit	0.0
2012-10-24 15:30:00.000	Prestataires	0.0
2012-10-24 15:30:00.000	RENAULT	5.0
2012-10-24 15:30:00.000	RTC	8.0
2012-10-24 15:30:00.000	Regulation Medicale	1.0
2012-10-24 15:30:00.000	Tech. Axa	134.0
2012-10-24 15:30:00.000	Services	27.0
2012-10-24 15:30:00.000	Tech. Inter	18.0
2012-10-24 15:30:00.000	Tech. Total	40.0
2012-10-24 15:30:00.000	Médical	29.0
2012-10-24 15:30:00.000	SAP	4.0
2012-10-24 15:30:00.000	Téléphonie	69.0
2012-10-24 15:30:00.000	Manager	0.0
2012-10-24 15:30:00.000	Japon	1.0
2012-10-24 15:30:00.000	Mécanicien	1.0
2012-10-24 15:30:00.000	CAT	83.0
2012-10-24 15:30:00.000	CMS	0.0
2012-10-24 15:30:00.000	Gestion	0.0
2012-10-24 15:30:00.000	Gestion - Accueil Telephonique	14.0
2012-10-24 15:30:00.000	Domicile	24.0
2012-10-24 15:30:00.000	Gestion Clients	1.0
2012-10-24 15:30:00.000	Gestion DZ	0.0
2012-10-24 15:30:00.000	Gestion Relation Clienteles	1.0
2012-10-24 15:30:00.000	Gestion Renault	0.0
2012-10-24 15:30:00.000	Gestion Assurances	2.0
2012-10-24 16:00:00.000	RTC	8.0
2012-10-24 16:00:00.000	Nuit	0.0
2012-10-24 16:00:00.000	Prestataires	0.0
2012-10-24 16:00:00.000	RENAULT	5.0
2012-10-24 16:00:00.000	Regulation Medicale	1.0
2012-10-24 16:00:00.000	Téléphonie	67.0
2012-10-24 16:00:00.000	Services	26.0
2012-10-24 16:00:00.000	Tech. Axa	133.0
2012-10-24 16:00:00.000	Tech. Inter	18.0
2012-10-24 16:00:00.000	Tech. Total	38.0
2012-10-24 16:00:00.000	SAP	2.0
2012-10-24 16:00:00.000	Médical	29.0
2012-10-24 16:00:00.000	Manager	0.0
2012-10-24 16:00:00.000	Japon	1.0
2012-10-24 16:00:00.000	CAT	79.0
2012-10-24 16:00:00.000	CMS	0.0
2012-10-24 16:00:00.000	Domicile	24.0
2012-10-24 16:00:00.000	Gestion	0.0
2012-10-24 16:00:00.000	Gestion - Accueil Telephonique	2.0
2012-10-24 16:00:00.000	Mécanicien	1.0
2012-10-24 16:00:00.000	Gestion Clients	0.0
2012-10-24 16:00:00.000	Gestion DZ	0.0
2012-10-24 16:00:00.000	Gestion Relation Clienteles	0.0
2012-10-24 16:00:00.000	Gestion Renault	0.0
2012-10-24 16:00:00.000	Gestion Assurances	2.0
2012-10-24 16:30:00.000	Téléphonie	61.0
2012-10-24 16:30:00.000	Tech. Total	36.0
2012-10-24 16:30:00.000	Tech. Inter	18.0
2012-10-24 16:30:00.000	Tech. Axa	127.0
2012-10-24 16:30:00.000	Services	25.0
2012-10-24 16:30:00.000	SAP	2.0
2012-10-24 16:30:00.000	Regulation Medicale	1.0
2012-10-24 16:30:00.000	RTC	7.0
2012-10-24 16:30:00.000	RENAULT	5.0
2012-10-24 16:30:00.000	Nuit	0.0
2012-10-24 16:30:00.000	Médical	33.0
2012-10-24 16:30:00.000	Prestataires	0.0
2012-10-24 16:30:00.000	Mécanicien	1.0
2012-10-24 16:30:00.000	Manager	0.0
2012-10-24 16:30:00.000	CAT	76.0
2012-10-24 16:30:00.000	CMS	0.0
2012-10-24 16:30:00.000	Domicile	20.0
2012-10-24 16:30:00.000	Gestion - Accueil Telephonique	0.0
2012-10-24 16:30:00.000	Gestion	0.0
2012-10-24 16:30:00.000	Gestion Clients	0.0
2012-10-24 16:30:00.000	Gestion DZ	0.0
2012-10-24 16:30:00.000	Gestion Relation Clienteles	0.0
2012-10-24 16:30:00.000	Gestion Renault	0.0
2012-10-24 16:30:00.000	Japon	1.0
2012-10-24 16:30:00.000	Gestion Assurances	1.0
2012-10-24 17:00:00.000	RTC	6.0
2012-10-24 17:00:00.000	Nuit	0.0
2012-10-24 17:00:00.000	Prestataires	0.0
2012-10-24 17:00:00.000	RENAULT	5.0
2012-10-24 17:00:00.000	Regulation Medicale	1.0
2012-10-24 17:00:00.000	Médical	35.0
2012-10-24 17:00:00.000	Services	23.0
2012-10-24 17:00:00.000	Tech. Axa	128.0
2012-10-24 17:00:00.000	Tech. Inter	17.0
2012-10-24 17:00:00.000	Tech. Total	37.0
2012-10-24 17:00:00.000	SAP	1.0
2012-10-24 17:00:00.000	Téléphonie	51.0
2012-10-24 17:00:00.000	Manager	0.0
2012-10-24 17:00:00.000	Japon	1.0
2012-10-24 17:00:00.000	CAT	66.0
2012-10-24 17:00:00.000	CMS	0.0
2012-10-24 17:00:00.000	Domicile	18.0
2012-10-24 17:00:00.000	Gestion	0.0
2012-10-24 17:00:00.000	Gestion - Accueil Telephonique	0.0
2012-10-24 17:00:00.000	Mécanicien	1.0
2012-10-24 17:00:00.000	Gestion Clients	0.0
2012-10-24 17:00:00.000	Gestion DZ	0.0
2012-10-24 17:00:00.000	Gestion Relation Clienteles	0.0
2012-10-24 17:00:00.000	Gestion Renault	0.0
2012-10-24 17:00:00.000	Gestion Assurances	0.0
2012-10-24 17:30:00.000	Nuit	0.0
2012-10-24 17:30:00.000	Prestataires	0.0
2012-10-24 17:30:00.000	RENAULT	5.0
2012-10-24 17:30:00.000	RTC	3.0
2012-10-24 17:30:00.000	Regulation Medicale	1.0
2012-10-24 17:30:00.000	Services	18.0
2012-10-24 17:30:00.000	Tech. Axa	121.0
2012-10-24 17:30:00.000	Tech. Inter	15.0
2012-10-24 17:30:00.000	Tech. Total	33.0
2012-10-24 17:30:00.000	Médical	26.0
2012-10-24 17:30:00.000	SAP	1.0
2012-10-24 17:30:00.000	Téléphonie	43.0
2012-10-24 17:30:00.000	Manager	0.0
2012-10-24 17:30:00.000	Japon	1.0
2012-10-24 17:30:00.000	Gestion Renault	0.0
2012-10-24 17:30:00.000	Gestion Relation Clienteles	0.0
2012-10-24 17:30:00.000	Gestion DZ	0.0
2012-10-24 17:30:00.000	Gestion Clients	0.0
2012-10-24 17:30:00.000	Gestion Assurances	0.0
2012-10-24 17:30:00.000	Gestion - Accueil Telephonique	0.0
2012-10-24 17:30:00.000	Gestion	0.0
2012-10-24 17:30:00.000	Domicile	11.0
2012-10-24 17:30:00.000	CMS	0.0
2012-10-24 17:30:00.000	CAT	58.0
2012-10-24 17:30:00.000	Mécanicien	1.0
2012-10-24 18:00:00.000	Nuit	0.0
2012-10-24 18:00:00.000	Prestataires	0.0
2012-10-24 18:00:00.000	RENAULT	4.0
2012-10-24 18:00:00.000	Regulation Medicale	1.0
2012-10-24 18:00:00.000	Médical	21.0
2012-10-24 18:00:00.000	Tech. Axa	103.0
2012-10-24 18:00:00.000	Tech. Inter	13.0
2012-10-24 18:00:00.000	Tech. Total	31.0
2012-10-24 18:00:00.000	Téléphonie	36.0
2012-10-24 18:00:00.000	SAP	0.0
2012-10-24 18:00:00.000	Manager	0.0
2012-10-24 18:00:00.000	Services	15.0
2012-10-24 18:00:00.000	Gestion Renault	0.0
2012-10-24 18:00:00.000	CMS	0.0
2012-10-24 18:00:00.000	Domicile	8.0
2012-10-24 18:00:00.000	Gestion	0.0
2012-10-24 18:00:00.000	Japon	1.0
2012-10-24 18:00:00.000	CAT	45.0
2012-10-24 18:00:00.000	Gestion Assurances	0.0
2012-10-24 18:00:00.000	Gestion Clients	0.0
2012-10-24 18:00:00.000	Gestion DZ	0.0
2012-10-24 18:00:00.000	Gestion Relation Clienteles	0.0
2012-10-24 18:00:00.000	Gestion - Accueil Telephonique	0.0
2012-10-24 18:30:00.000	Nuit	0.0
2012-10-24 18:30:00.000	Téléphonie	30.0
2012-10-24 18:30:00.000	Tech. Total	24.0
2012-10-24 18:30:00.000	Tech. Inter	11.0
2012-10-24 18:30:00.000	Tech. Axa	89.0
2012-10-24 18:30:00.000	Services	11.0
2012-10-24 18:30:00.000	SAP	0.0
2012-10-24 18:30:00.000	Regulation Medicale	1.0
2012-10-24 18:30:00.000	RENAULT	3.0
2012-10-24 18:30:00.000	Prestataires	0.0
2012-10-24 18:30:00.000	Médical	17.0
2012-10-24 18:30:00.000	Manager	0.0
2012-10-24 18:30:00.000	Japon	1.0
2012-10-24 18:30:00.000	CMS	0.0
2012-10-24 18:30:00.000	Domicile	4.0
2012-10-24 18:30:00.000	Gestion	0.0
2012-10-24 18:30:00.000	Gestion - Accueil Telephonique	0.0
2012-10-24 18:30:00.000	CAT	36.0
2012-10-24 18:30:00.000	Gestion Clients	0.0
2012-10-24 18:30:00.000	Gestion DZ	0.0
2012-10-24 18:30:00.000	Gestion Relation Clienteles	0.0
2012-10-24 18:30:00.000	Gestion Renault	0.0
2012-10-24 18:30:00.000	Gestion Assurances	0.0
2012-10-24 19:00:00.000	Nuit	0.0
2012-10-24 19:00:00.000	Téléphonie	24.0
2012-10-24 19:00:00.000	Tech. Total	18.0
2012-10-24 19:00:00.000	Tech. Inter	10.0
2012-10-24 19:00:00.000	Tech. Axa	82.0
2012-10-24 19:00:00.000	Services	9.0
2012-10-24 19:00:00.000	SAP	0.0
2012-10-24 19:00:00.000	Regulation Medicale	1.0
2012-10-24 19:00:00.000	RENAULT	3.0
2012-10-24 19:00:00.000	Prestataires	0.0
2012-10-24 19:00:00.000	Médical	14.0
2012-10-24 19:00:00.000	Japon	1.0
2012-10-24 19:00:00.000	CAT	7.0
2012-10-24 19:00:00.000	CMS	0.0
2012-10-24 19:00:00.000	Domicile	3.0
2012-10-24 19:00:00.000	Gestion	0.0
2012-10-24 19:00:00.000	Gestion - Accueil Telephonique	0.0
2012-10-24 19:00:00.000	Manager	0.0
2012-10-24 19:00:00.000	Gestion Clients	0.0
2012-10-24 19:00:00.000	Gestion DZ	0.0
2012-10-24 19:00:00.000	Gestion Relation Clienteles	0.0
2012-10-24 19:00:00.000	Gestion Renault	0.0
2012-10-24 19:00:00.000	Gestion Assurances	0.0
2012-10-24 19:30:00.000	Nuit	0.0
2012-10-24 19:30:00.000	Téléphonie	19.0
2012-10-24 19:30:00.000	Tech. Total	13.0
2012-10-24 19:30:00.000	Tech. Inter	9.0
2012-10-24 19:30:00.000	Tech. Axa	66.0
2012-10-24 19:30:00.000	Services	6.0
2012-10-24 19:30:00.000	SAP	0.0
2012-10-24 19:30:00.000	Regulation Medicale	1.0
2012-10-24 19:30:00.000	RENAULT	2.0
2012-10-24 19:30:00.000	Prestataires	0.0
2012-10-24 19:30:00.000	Manager	0.0
2012-10-24 19:30:00.000	Gestion Relation Clienteles	0.0
2012-10-24 19:30:00.000	Japon	1.0
2012-10-24 19:30:00.000	Gestion Renault	0.0
2012-10-24 19:30:00.000	Gestion DZ	0.0
2012-10-24 19:30:00.000	Gestion Clients	0.0
2012-10-24 19:30:00.000	Gestion Assurances	0.0
2012-10-24 19:30:00.000	Gestion - Accueil Telephonique	0.0
2012-10-24 19:30:00.000	Gestion	0.0
2012-10-24 19:30:00.000	Domicile	2.0
2012-10-24 19:30:00.000	CMS	0.0
2012-10-24 19:30:00.000	Médical	11.0
2012-10-24 20:00:00.000	Regulation Medicale	1.0
2012-10-24 20:00:00.000	Prestataires	0.0
2012-10-24 20:00:00.000	RENAULT	1.0
2012-10-24 20:00:00.000	SAP	0.0
2012-10-24 20:00:00.000	Nuit	0.0
2012-10-24 20:00:00.000	Tech. Inter	8.0
2012-10-24 20:00:00.000	Tech. Total	13.0
2012-10-24 20:00:00.000	Téléphonie	15.0
2012-10-24 20:00:00.000	Tech. Axa	54.0
2012-10-24 20:00:00.000	Médical	10.0
2012-10-24 20:00:00.000	Services	6.0
2012-10-24 20:00:00.000	Japon	1.0
2012-10-24 20:00:00.000	Domicile	1.0
2012-10-24 20:00:00.000	Gestion	0.0
2012-10-24 20:00:00.000	Gestion - Accueil Telephonique	0.0
2012-10-24 20:00:00.000	Manager	0.0
2012-10-24 20:00:00.000	CMS	0.0
2012-10-24 20:00:00.000	Gestion Clients	0.0
2012-10-24 20:00:00.000	Gestion DZ	0.0
2012-10-24 20:00:00.000	Gestion Relation Clienteles	0.0
2012-10-24 20:00:00.000	Gestion Renault	0.0
2012-10-24 20:00:00.000	Gestion Assurances	0.0
2012-10-24 20:30:00.000	Prestataires	0.0
2012-10-24 20:30:00.000	Téléphonie	12.0
2012-10-24 20:30:00.000	Tech. Total	10.0
2012-10-24 20:30:00.000	Tech. Inter	6.0
2012-10-24 20:30:00.000	Tech. Axa	45.0
2012-10-24 20:30:00.000	Services	4.0
2012-10-24 20:30:00.000	SAP	0.0
2012-10-24 20:30:00.000	Regulation Medicale	0.0
2012-10-24 20:30:00.000	RENAULT	1.0
2012-10-24 20:30:00.000	Nuit	0.0
2012-10-24 20:30:00.000	Manager	0.0
2012-10-24 20:30:00.000	Domicile	1.0
2012-10-24 20:30:00.000	Japon	1.0
2012-10-24 20:30:00.000	Gestion Renault	0.0
2012-10-24 20:30:00.000	Gestion Relation Clienteles	0.0
2012-10-24 20:30:00.000	Gestion DZ	0.0
2012-10-24 20:30:00.000	Gestion Clients	0.0
2012-10-24 20:30:00.000	Gestion Assurances	0.0
2012-10-24 20:30:00.000	Gestion - Accueil Telephonique	0.0
2012-10-24 20:30:00.000	Gestion	0.0
2012-10-24 20:30:00.000	Médical	8.0
2012-10-24 21:00:00.000	RENAULT	1.0
2012-10-24 21:00:00.000	Regulation Medicale	0.0
2012-10-24 21:00:00.000	SAP	0.0
2012-10-24 21:00:00.000	Prestataires	0.0
2012-10-24 21:00:00.000	Tech. Axa	37.0
2012-10-24 21:00:00.000	Tech. Inter	6.0
2012-10-24 21:00:00.000	Tech. Total	7.0
2012-10-24 21:00:00.000	Services	3.0
2012-10-24 21:00:00.000	Nuit	0.0
2012-10-24 21:00:00.000	Téléphonie	10.0
2012-10-24 21:00:00.000	Manager	0.0
2012-10-24 21:00:00.000	Domicile	1.0
2012-10-24 21:00:00.000	Gestion	0.0
2012-10-24 21:00:00.000	Gestion - Accueil Telephonique	0.0
2012-10-24 21:00:00.000	Gestion Assurances	0.0
2012-10-24 21:00:00.000	Médical	7.0
2012-10-24 21:00:00.000	Gestion DZ	0.0
2012-10-24 21:00:00.000	Gestion Renault	0.0
2012-10-24 21:00:00.000	Japon	1.0
2012-10-24 21:00:00.000	Gestion Clients	0.0
2012-10-24 21:30:00.000	Prestataires	0.0
2012-10-24 21:30:00.000	Téléphonie	9.0
2012-10-24 21:30:00.000	Tech. Total	5.0
2012-10-24 21:30:00.000	Tech. Inter	4.0
2012-10-24 21:30:00.000	Tech. Axa	26.0
2012-10-24 21:30:00.000	Services	2.0
2012-10-24 21:30:00.000	SAP	0.0
2012-10-24 21:30:00.000	Regulation Medicale	0.0
2012-10-24 21:30:00.000	RENAULT	0.0
2012-10-24 21:30:00.000	Nuit	0.0
2012-10-24 21:30:00.000	Médical	6.0
2012-10-24 21:30:00.000	Manager	0.0
2012-10-24 21:30:00.000	Japon	0.0
2012-10-24 21:30:00.000	Gestion Renault	0.0
2012-10-24 21:30:00.000	Gestion DZ	0.0
2012-10-24 21:30:00.000	Gestion Clients	0.0
2012-10-24 21:30:00.000	Gestion Assurances	0.0
2012-10-24 21:30:00.000	Gestion - Accueil Telephonique	0.0
2012-10-24 21:30:00.000	Gestion	0.0
2012-10-24 21:30:00.000	Domicile	1.0
2012-10-24 22:00:00.000	RENAULT	3.0
2012-10-24 22:00:00.000	Regulation Medicale	0.0
2012-10-24 22:00:00.000	SAP	0.0
2012-10-24 22:00:00.000	Services	2.0
2012-10-24 22:00:00.000	Téléphonie	7.0
2012-10-24 22:00:00.000	Tech. Inter	4.0
2012-10-24 22:00:00.000	Tech. Total	5.0
2012-10-24 22:00:00.000	Prestataires	0.0
2012-10-24 22:00:00.000	Tech. Axa	23.0
2012-10-24 22:00:00.000	Nuit	0.0
2012-10-24 22:00:00.000	Crises	0.0
2012-10-24 22:00:00.000	Manager	0.0
2012-10-24 22:00:00.000	Japon	1.0
2012-10-24 22:00:00.000	Gestion Renault	0.0
2012-10-24 22:00:00.000	Gestion DZ	0.0
2012-10-24 22:00:00.000	Gestion Clients	0.0
2012-10-24 22:00:00.000	Gestion Assurances	0.0
2012-10-24 22:00:00.000	Gestion - Accueil Telephonique	0.0
2012-10-24 22:00:00.000	Gestion	0.0
2012-10-24 22:00:00.000	Domicile	1.0
2012-10-24 22:00:00.000	Médical	5.0
2012-10-24 22:30:00.000	RENAULT	2.0
2012-10-24 22:30:00.000	Regulation Medicale	0.0
2012-10-24 22:30:00.000	SAP	0.0
2012-10-24 22:30:00.000	Services	1.0
